Age_scaled,Sex_1,Age,Fare,Name_length,Sex_0,Title_0,Ticket_Number,Pclass,CabinLetter,Family_Size,Title_1,Title_2,Ticket_Letter,Cabin,Family_Size_Category_2,Family_Size_Category_0,S,Pclass_4,Pclass_5,Fare_0,Family_Size_Category_1,Fare_1,C,Fare_2,Title_3,Fare_4,Pclass_1,Fare_3,Pclass_3,Title_5,Pclass_0,Title_4,Pclass_2,Q,Survived
1.1169706677016673,0,1.1169706677016673,-0.5099435573772534,-0.9664536501405248,1,1,347061.0,0,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2429345800314778,0,0.2429345800314778,-0.4665223892131094,-0.7508526981437278,1,1,349241.0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.7039378482778941,0,-0.7039378482778941,-0.5064068636193138,0.3271520618402576,1,1,0.0,0,0,1,0,0,21,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2626433489800322,1,1.2626433489800322,-0.15509528366397884,2.0519596778146343,0,0,0.0,0,0,2,1,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.048410782525252015,1,-0.048410782525252015,0.3871977592200952,1.944159201816236,0,0,228414.0,2,0,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.3397561450819818,0,-0.3397561450819818,-0.22582915882277116,0.3271520618402576,1,1,0.0,2,0,1,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.4854288263603467,0,-0.4854288263603467,-0.12935758428953298,-0.9664536501405248,1,1,0.0,2,0,1,0,0,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.7767741889170765,1,-0.7767741889170765,0.4005570304417525,0.11155110984346052,0,0,11752.0,1,4,3,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.5342799425882077,0,0.5342799425882077,0.4131335134449858,0.003750633845061978,1,1,113803.0,1,1,2,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-0.995283210834624,0,-0.995283210834624,-0.6215451078069573,-0.8586531741421264,1,1,7534.0,0,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.41259248572116425,0,-0.41259248572116425,1.0285182273264786,-0.9664536501405248,1,1,0.0,1,6,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.11266678479829954,1,0.11266678479829954,-0.4793912389003324,0.21935158584185907,0,0,2678.0,0,0,3,1,0,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5582651669995292,1,-0.5582651669995292,-0.4733977218785441,-0.31965079415013364,0,0,347081.0,0,0,1,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.41259248572116425,1,-0.41259248572116425,-0.4651454364433516,2.6987625338050254,0,0,0.0,0,0,2,1,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.7767741889170765,0,-0.7767741889170765,-0.5205536386510723,-0.8586531741421264,1,1,365222.0,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8496105295562589,0,-0.8496105295562589,-0.29656303398156336,-0.10404984215333657,1,1,231945.0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.7767741889170765,0,-0.7767741889170765,0.027633893829567848,0.11155110984346052,1,1,0.0,2,0,3,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.1940834638036169,0,-0.1940834638036169,-0.4712379808903623,1.8363587258178369,1,1,350043.0,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.5051375953089008,1,-1.5051375953089008,-0.4336099171017234,0.5427530138370547,0,0,0.0,0,0,5,0,1,15,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.4978617722686164,0,0.4978617722686164,-0.4301714648370599,1.4051568218242432,1,1,230080.0,2,7,3,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8984616457841199,0,0.8984616457841199,-0.22582915882277116,0.6505534898354532,1,0,244310.0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1.553988711536762,0,1.553988711536762,-0.248228219289722,-0.10404984215333657,1,0,0.0,2,0,1,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
-0.5582651669995292,1,-0.5582651669995292,0.7314359516595508,0.6505534898354532,0,0,113776.0,1,1,2,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1.881752244413083,0,1.881752244413083,-0.4592509468467856,-1.182054602137322,1,1,0.0,0,0,1,0,0,24,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7892071348253462,0,0.7892071348253462,-0.15509528366397884,0.4349525378386561,1,1,0.0,0,0,3,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.08324385313972793,0,0.08324385313972793,-0.4940284354665251,-0.6430522221453293,1,1,0.0,0,0,1,0,0,25,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.553988711536762,0,1.553988711536762,2.055536369898724,0.003750633845061978,1,1,0.0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.995283210834624,1,-0.995283210834624,-0.4741852256886453,0.5427530138370547,0,0,35851.0,0,0,1,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.02442555811393045,0,0.02442555811393045,-0.4592509468467856,-1.2898550781357203,1,1,0.0,0,0,1,0,0,16,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.2987996956984704,0,-0.2987996956984704,-0.4303679478236121,-0.8586531741421264,1,1,315037.0,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1.3641358364389364,0,-1.3641358364389364,-0.37032836093287536,-0.10404984215333657,1,0,0.0,0,0,11,0,0,26,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0441343270624848,0,1.0441343270624848,-0.07964581682793369,-0.31965079415013364,1,1,371362.0,0,0,2,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7527889645057549,1,0.7527889645057549,-0.09615038769831864,2.4831615818082278,0,0,0.0,2,0,1,1,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.2669198044427993,0,-0.2669198044427993,-0.4722188239592308,-0.10404984215333657,1,1,347068.0,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9224468701954416,0,-0.9224468701954416,-0.4303679478236121,-1.2898550781357203,1,1,315093.0,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.0878283204223607,0,-2.0878283204223607,-0.5269393357140189,0.11155110984346052,1,0,3101295.0,0,0,6,0,0,3,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.5051375953089008,0,-1.5051375953089008,-0.5162310129469239,2.1597601538130333,1,0,363291.0,0,0,3,0,0,3,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.32787411004571004,1,-0.32787411004571004,0.4579316343788875,1.189555869827446,0,0,113505.0,1,2,2,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1.1169706677016673,1,1.1169706677016673,-0.6195810638733815,2.1597601538130333,0,0,347088.0,0,0,6,1,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.068853077487051,0,2.068853077487051,0.3836610654621556,-0.8586531741421264,1,1,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-0.12124712316443445,0,-0.12124712316443445,-0.4582687564660092,-1.5054560301325175,1,1,1601.0,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.2823521179285864,0,2.2823521179285864,0.7408671350140565,-0.2118503181517351,1,1,111240.0,1,6,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.8693192985048133,0,-1.8693192985048133,-0.5641728616656608,-0.7508526981437278,1,0,382652.0,0,0,6,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-2.0878283204223607,1,-2.0878283204223607,-0.6638557541311081,0.11155110984346052,0,0,347742.0,0,0,3,0,1,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6311015076387116,0,-0.6311015076387116,-0.4651454364433516,-0.2118503181517351,1,1,0.0,0,0,1,0,0,18,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.918170414732674,0,1.918170414732674,0.6086325132005329,-0.4274512701485322,1,1,17764.0,1,5,1,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.8496105295562589,0,-0.8496105295562589,-0.4684840753508467,-0.5352517461469307,1,1,350404.0,0,0,3,0,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.6347120526919905,0,-1.6347120526919905,-0.5386296804479016,0.21935158584185907,1,0,4133.0,0,0,5,0,0,3,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4811523708975796,1,1.4811523708975796,0.5151081834655779,-0.10404984215333657,0,0,0.0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.02442555811393045,0,0.02442555811393045,-0.22582915882277116,-0.9664536501405248,1,1,250653.0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.4614436019490252,0,0.4614436019490252,-0.8388560768656375,-0.8586531741421264,1,1,0.0,0,0,1,0,0,27,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.3641358364389364,1,-1.3641358364389364,-0.37032836093287536,0.11155110984346052,0,0,0.0,0,0,11,0,1,26,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.134417276891888,0,0.134417276891888,-0.12915952943908832,-1.182054602137322,1,1,0.0,2,0,1,0,0,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-1.5051375953089008,0,-1.5051375953089008,-0.4688294924412054,1.0817553938290474,1,0,347077.0,0,0,7,0,0,3,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-2.0878283204223607,0,-2.0878283204223607,0.08068430019866205,-0.2118503181517351,1,0,230136.0,2,7,4,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
-1.8693192985048133,1,-1.8693192985048133,0.19975299004929564,0.8661544418322503,0,0,315153.0,0,0,3,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.082678573700332,0,2.082678573700332,1.5189397617607716,-0.6430522221453293,1,1,113767.0,1,5,1,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2579099491057328,1,-0.2579099491057328,-0.4733977218785441,2.1597601538130333,0,0,370365.0,0,0,2,1,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.1169706677016673,0,1.1169706677016673,0.4131335134449858,1.944159201816236,1,1,111428.0,1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.7527889645057549,0,0.7527889645057549,-0.4733977218785441,-1.182054602137322,1,1,364849.0,0,0,3,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.4614436019490252,0,0.4614436019490252,-0.4665223892131094,-0.8586531741421264,1,1,349247.0,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.17009823939229535,1,0.17009823939229535,-0.22582915882277116,-0.8586531741421264,0,0,234604.0,2,0,1,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.7767741889170765,0,-0.7767741889170765,-0.22582915882277116,-0.6430522221453293,1,1,28424.0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.7767741889170765,1,-0.7767741889170765,-0.4684840753508467,2.1597601538130333,0,0,350046.0,0,0,2,0,1,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.942155639143996,0,-1.942155639143996,-0.4301714648370599,-0.10404984215333657,1,0,230080.0,2,7,3,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1.0441343270624848,1,1.0441343270624848,0.4683436608022618,1.5129572978226415,0,0,0.0,1,6,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
2.063843096011039,1,2.063843096011039,2.6158052482564864,-0.7508526981437278,0,0,0.0,1,6,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.7922753124876796,0,0.7922753124876796,-0.4733977218785441,-0.8586531741421264,1,1,368703.0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8984616457841199,0,0.8984616457841199,-0.44254832112595616,0.5427530138370547,1,1,4579.0,0,0,2,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.5384952636981484,1,-0.5384952636981484,-0.4733977218785441,0.5427530138370547,0,0,370370.0,0,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
-0.41259248572116425,1,-0.41259248572116425,-0.22582915882277116,1.189555869827446,0,0,248747.0,2,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.12124712316443445,0,-0.12124712316443445,-0.39087486752661976,0.3271520618402576,1,1,345770.0,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1.3641358364389364,0,-1.3641358364389364,-0.37032836093287536,-0.8586531741421264,1,1,0.0,0,0,11,0,0,26,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.31577092067066026,0,0.31577092067066026,-0.532540672694649,-0.10404984215333657,1,1,3101264.0,0,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1533888380212585,0,1.1533888380212585,-0.4981545781841214,-0.7508526981437278,1,1,2628.0,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8496105295562589,0,-0.8496105295562589,-0.4592509468467856,-0.31965079415013364,1,1,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-2.0149919797831783,1,-2.0149919797831783,-0.5921716872493494,-0.10404984215333657,0,0,347054.0,0,3,2,0,1,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17009823939229535,0,0.17009823939229535,-0.4651454364433516,-0.10404984215333657,1,1,3101278.0,0,0,2,0,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.2669198044427993,0,-0.2669198044427993,-0.3958851836837009,0.003750633845061978,1,1,2699.0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
-0.995283210834624,1,-0.995283210834624,-0.4733977218785441,-0.2118503181517351,0,0,367231.0,0,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.7527889645057549,0,0.7527889645057549,0.6229773430827361,-1.182054602137322,1,1,112277.0,1,5,1,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.41259248572116425,0,-0.41259248572116425,-0.5064068636193138,-1.3976555541341191,1,1,0.0,0,0,1,0,0,21,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3886072613098427,1,0.3886072613098427,0.15141817535745433,-0.10404984215333657,0,0,0.0,2,0,1,0,1,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.5582651669995292,0,-0.5582651669995292,-0.4969756802648082,-0.5352517461469307,1,1,0.0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02442555811393045,0,0.02442555811393045,-0.22582915882277116,0.003750633845061978,1,1,250646.0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3765657749147631,0,0.3765657749147631,-0.4733977218785441,-0.8586531741421264,1,1,367229.0,0,0,2,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0972618987531129,1,0.0972618987531129,0.9416727472704056,-0.4274512701485322,0,0,35273.0,1,4,2,0,1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.1940834638036169,1,-0.1940834638036169,-0.4651454364433516,-0.5352517461469307,0,0,0.0,0,0,1,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.8984616457841199,0,0.8984616457841199,-0.20225120043650704,0.11155110984346052,1,1,243847.0,2,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.17009823939229535,1,0.17009823939229535,2.758748978769052,-0.6430522221453293,0,0,11813.0,1,4,1,0,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.02442555811393045,0,0.02442555811393045,-0.3437189507540916,-0.9664536501405248,1,1,0.0,2,0,1,0,0,29,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.995283210834624,0,-0.995283210834624,-0.4592509468467856,0.3271520618402576,1,1,0.0,0,0,1,0,0,16,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.1940834638036169,0,-0.1940834638036169,-0.22582915882277116,-0.7508526981437278,1,1,220367.0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.553988711536762,0,1.553988711536762,-0.4592509468467856,-0.4274512701485322,1,1,21440.0,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.12521344227613165,0,-0.12521344227613165,-0.4665223892131094,-0.7508526981437278,1,1,349234.0,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6071162832273901,0,0.6071162832273901,1.2831601778981303,0.11155110984346052,1,1,19943.0,1,1,2,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.5582651669995292,0,-0.5582651669995292,-0.3979482550424989,0.11155110984346052,1,1,0.0,0,0,1,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.7767741889170765,0,-0.7767741889170765,-0.3437189507540916,-0.2118503181517351,1,1,0.0,2,0,1,0,0,30,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.6675196779583028,0,-0.6675196779583028,-0.4969756802648082,0.4349525378386561,1,1,0.0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8496105295562589,0,-0.8496105295562589,-0.22582915882277116,-0.2118503181517351,1,1,236171.0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.6347120526919905,1,-1.6347120526919905,-0.5386296804479016,-0.4274512701485322,0,0,4133.0,0,0,5,0,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3886072613098427,1,0.3886072613098427,1.1293139994277572,1.8363587258178369,0,0,36973.0,1,1,2,1,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.048410782525252015,0,-0.048410782525252015,-0.4722188239592308,-0.31965079415013364,1,1,347067.0,0,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.1366794366502218,0,2.1366794366502218,-0.20225120043650704,-0.2118503181517351,1,1,237442.0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.796482957865631,1,-1.796482957865631,-0.4688294924412054,0.3271520618402576,0,0,347077.0,0,0,7,0,1,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.41259248572116425,0,-0.41259248572116425,-0.3437189507540916,0.6505534898354532,1,1,0.0,2,0,1,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.44898373194368224,1,0.44898373194368224,-0.4828289052330497,0.11155110984346052,0,0,0.0,0,0,1,0,1,15,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0441343270624848,0,1.0441343270624848,0.3871977592200952,-1.0742541261389231,1,1,26707.0,2,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.5779739359480836,1,-1.5779739359480836,-0.4262418051060159,0.5427530138370547,0,0,0.0,2,0,3,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.7767741889170765,0,-0.7767741889170765,-0.3437189507540916,0.4349525378386561,1,1,28665.0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2429345800314778,0,0.2429345800314778,-0.26001719848285404,-0.5352517461469307,1,1,0.0,2,0,1,0,0,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.4690934705151515,1,-0.4690934705151515,-0.4980555507588991,-0.6430522221453293,0,0,2665.0,0,0,2,0,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.2579099491057328,1,-0.2579099491057328,-0.4733977218785441,0.3271520618402576,0,0,367230.0,0,0,2,0,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
-0.048410782525252015,0,-0.048410782525252015,-0.3437189507540916,0.4349525378386561,1,1,0.0,2,0,1,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.5582651669995292,0,-0.5582651669995292,-0.5028701698613742,0.21935158584185907,1,1,0.0,0,0,1,0,0,18,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02442555811393045,0,0.02442555811393045,-0.4981545781841214,-0.7508526981437278,1,1,2694.0,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0441343270624848,0,1.0441343270624848,1.2831601778981303,0.003750633845061978,1,0,19928.0,1,1,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
-0.3397561450819818,1,-0.3397561450819818,-0.4722188239592308,1.0817553938290474,0,0,347071.0,0,0,1,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.41259248572116425,1,-0.41259248572116425,-0.4969756802648082,0.4349525378386561,0,0,250649.0,2,0,3,1,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.5342799425882077,0,0.5342799425882077,0.4002646637577628,0.21935158584185907,1,1,11751.0,1,4,3,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1.7724977334543093,0,1.7724977334543093,-0.22582915882277116,0.21935158584185907,1,0,244252.0,2,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0.08324385313972793,0,0.08324385313972793,-0.4969756802648082,-0.5352517461469307,1,1,362316.0,0,0,1,0,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.048410782525252015,1,-0.048410782525252015,-0.5921716872493494,1.62075777382104,0,0,347054.0,0,3,3,1,0,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.355188458567769,0,2.355188458567769,0.4131335134449858,-0.2118503181517351,1,1,113514.0,1,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.02442555811393045,0,0.02442555811393045,-0.4592509468467856,-0.31965079415013364,1,1,0.0,0,0,2,0,0,5,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8256253051449374,1,0.8256253051449374,-0.3622865929832746,1.4051568218242432,0,0,370129.0,0,0,3,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.048410782525252015,1,-0.048410782525252015,-0.11992640093502738,1.2973563458258444,0,0,2650.0,0,0,3,1,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.32566365650818896,1,0.32566365650818896,2.8958925315185953,0.3271520618402576,0,0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.02442555811393045,1,0.02442555811393045,0.5208061900755917,-0.7508526981437278,0,0,110152.0,1,6,1,0,1,3,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3886072613098427,1,0.3886072613098427,7.214261628246344,-1.182054602137322,0,0,0.0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1.4811523708975796,1,1.4811523708975796,-0.22582915882277116,0.003750633845061978,0,0,230433.0,2,0,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
